qualify_id,race_id,driver_id,constructor_id,number,position,qual_round,qual_time
8665,879,13,6,6,5,3,72.987
8666,879,813,3,18,6,1,76.26599999999999
8667,879,813,3,18,6,2,73.69800000000001
8668,879,813,3,18,6,3,73.174
8669,879,807,10,12,7,1,75.536
8670,879,807,10,12,7,2,73.70400000000001
8671,879,807,10,12,7,3,73.206
8672,879,4,6,5,8,1,76.09700000000001
8673,879,4,6,5,8,2,73.856
8674,879,4,6,5,8,3,73.253
8675,879,8,208,9,9,1,76.432
8676,879,8,208,9,9,2,73.69800000000001
8677,879,8,208,9,9,3,73.298
8678,879,3,131,8,10,1,75.929
8679,879,3,131,8,10,2,73.848
8680,879,3,131,8,10,3,73.489
8681,879,814,10,11,11,1,75.901
8682,879,814,10,11,11,2,74.121
8683,879,811,3,19,12,1,75.333
8684,879,811,3,19,12,2,74.219
8685,879,815,15,15,13,1,75.974
8686,879,815,15,15,13,2,74.234
8687,879,30,131,7,14,1,76.005
8688,879,30,131,7,14,2,74.334
8689,879,155,15,14,15,1,76.4
8690,879,155,15,14,15,2,74.38
8691,879,817,5,16,16,1,76.744
8692,879,817,5,16,16,2,74.574
8693,879,818,5,17,17,1,76.72200000000001
8694,879,818,5,17,17,2,74.619
8695,879,154,208,10,18,1,76.967
8696,879,808,207,21,19,1,77.07300000000001
8697,879,5,207,20,20,1,77.086
8698,879,10,206,24,21,1,77.508
8699,879,819,206,25,22,1,78.104
8700,879,39,164,23,23,1,79.576
8701,879,37,164,22,24,1,79.699
8702,880,20,9,1,1,1,104.65700000000001
8703,880,20,9,1,1,2,96.745
8704,880,20,9,1,1,3,87.407
8705,880,17,9,2,2,1,104.47200000000001
8706,880,17,9,2,2,2,96.524
8707,880,17,9,2,2,3,87.827
8708,880,1,131,10,3,1,105.456
8709,880,1,131,10,3,2,96.625
8710,880,1,131,10,3,3,88.087
8711,880,13,6,4,4,1,104.63499999999999
8712,880,13,6,4,4,2,96.666
8713,880,13,6,4,4,3,88.49
8714,880,4,6,3,5,1,103.85
8715,880,4,6,3,5,2,96.691
8716,880,4,6,3,5,3,88.493
8717,880,3,131,9,6,1,103.38
8718,880,3,131,9,6,2,96.194
8719,880,3,131,9,6,3,88.523
8720,880,8,208,7,7,1,105.545
8721,880,8,208,7,7,2,97.517
8722,880,8,208,7,7,3,88.738
8723,880,154,208,8,8,1,104.28399999999999
8724,880,154,208,8,8,2,97.64099999999999
8725,880,154,208,8,8,3,89.013
8726,880,814,10,14,9,1,105.601
8727,880,814,10,14,9,2,96.90100000000001
8728,880,814,10,14,9,3,89.305
8729,880,18,1,5,10,1,104.688
8730,880,18,1,5,10,2,96.644
8731,880,18,1,5,10,3,90.357
8732,880,807,15,11,11,1,105.93
8733,880,807,15,11,11,2,98.06700000000001
8734,880,16,10,15,12,1,107.33
8735,880,16,10,15,12,2,98.134
8736,880,818,5,18,13,1,104.87100000000001
8737,880,818,5,18,13,2,98.77799999999999
8738,880,817,5,19,14,1,106.45
8739,880,817,5,19,14,2,99.042
8740,880,815,1,6,15,1,104.4
8741,880,815,1,6,15,2,99.9
8742,880,822,3,17,16,1,107.328
8743,880,822,3,17,16,2,100.28999999999999
8744,880,813,3,16,17,1,107.614
8745,880,821,15,12,18,1,107.77600000000001
8746,880,824,206,22,19,1,108.14699999999999
8747,880,820,206,23,20,1,108.90899999999999
8748,880,823,207,21,21,1,109.519
8749,880,819,207,20,22,1,110.626
8750,881,20,9,1,1,1,97.899
8751,881,20,9,1,1,2,97.245
8752,881,20,9,1,1,3,109.674
8753,881,13,6,4,2,1,97.712
8754,881,13,6,4,2,2,96.874
8755,881,13,6,4,2,3,110.587
8756,881,4,6,3,3,1,97.314
8757,881,4,6,3,3,2,96.87700000000001
8758,881,4,6,3,3,3,110.727
8759,881,1,131,10,4,1,97.513
8760,881,1,131,10,4,2,96.517
8761,881,1,131,10,4,3,111.699
8762,881,17,9,2,5,1,97.619
8763,881,17,9,2,5,2,96.449
8764,881,17,9,2,5,3,112.244
8765,881,3,131,9,6,1,97.239
8766,881,3,131,9,6,2,96.19
8767,881,3,131,9,6,3,112.519
8768,881,8,208,7,7,1,96.959
8769,881,8,208,7,7,2,96.64
8770,881,8,208,7,7,3,112.97
8771,881,18,1,5,8,1,97.487
8772,881,18,1,5,8,2,97.11699999999999
8773,881,18,1,5,8,3,113.175
8774,881,16,10,15,9,1,96.809
8775,881,16,10,15,9,2,96.834
8776,881,16,10,15,9,3,113.439
8777,881,815,1,6,10,1,97.702
8778,881,815,1,6,10,2,97.342
8779,881,815,1,6,10,3,114.136
8780,881,154,208,8,11,1,97.363
8781,881,154,208,8,11,2,97.636
8782,881,807,15,11,12,1,97.931
8783,881,807,15,11,12,2,98.125
8784,881,817,5,19,13,1,97.72200000000001
8785,881,817,5,19,13,2,98.822
8786,881,821,15,12,14,1,97.707
8787,881,821,15,12,14,2,99.221
8788,881,814,10,14,15,1,97.493
8789,881,814,10,14,15,2,104.509
8790,881,813,3,16,16,1,97.86699999999999
8791,881,818,5,18,17,1,98.157
8792,881,822,3,17,18,1,98.207
8793,881,824,206,22,19,1,98.434
8794,881,819,207,20,20,1,99.314
8795,881,820,206,23,21,1,99.672
8796,881,823,207,21,22,1,99.932
8797,882,1,131,10,1,1,95.793
8798,882,1,131,10,1,2,95.078
8799,882,1,131,10,1,3,94.48400000000001
8800,882,8,208,7,2,1,97.04599999999999
8801,882,8,208,7,2,2,95.65899999999999
8802,882,8,208,7,2,3,94.761
8803,882,4,6,3,3,1,96.253
8804,882,4,6,3,3,2,95.148
8805,882,4,6,3,3,3,94.788
8806,882,3,131,9,4,1,95.959
8807,882,3,131,9,4,2,95.537
8808,882,3,131,9,4,3,94.86099999999999
8809,882,13,6,4,5,1,95.97200000000001
8810,882,13,6,4,5,2,95.40299999999999
8811,882,13,6,4,5,3,94.93299999999999
8812,882,154,208,8,6,1,96.929
8813,882,154,208,8,6,2,96.065
8814,882,154,208,8,6,3,95.364
8815,882,817,5,19,7,1,96.993
8816,882,817,5,19,7,2,96.25800000000001
8817,882,817,5,19,7,3,95.99799999999999
8818,882,18,1,5,8,1,96.667
8819,882,18,1,5,8,2,95.78399999999999
8820,882,18,1,5,8,3,125.673
8821,882,20,9,1,9,1,96.537
8822,882,20,9,1,9,2,95.343
8823,882,807,15,11,10,1,96.985
8824,882,807,15,11,10,2,96.261
8825,882,814,10,14,11,1,97.47800000000001
8826,882,814,10,14,11,2,96.287
8827,882,815,1,6,12,1,96.952
8828,882,815,1,6,12,2,96.314
8829,882,16,10,15,13,1,97.34899999999999
8830,882,16,10,15,13,2,96.405
8831,882,17,9,2,14,1,96.148
8832,882,17,9,2,14,2,96.679
8833,882,813,3,16,15,1,97.281
8834,882,813,3,16,15,2,97.13900000000001
8835,882,818,5,18,16,1,97.50800000000001
8836,882,818,5,18,16,2,97.199
8837,882,822,3,17,17,1,97.769
8838,882,821,15,12,18,1,97.99000000000001
8839,882,824,206,22,19,1,98.78
8840,882,820,206,23,20,1,99.537
8841,882,819,207,20,21,1,99.614
8842,882,823,207,21,22,1,99.66
8843,883,3,131,9,1,1,93.364
8844,883,3,131,9,1,2,92.86699999999999
8845,883,3,131,9,1,3,92.33
8846,883,20,9,1,2,1,93.327
8847,883,20,9,1,2,2,92.74600000000001
8848,883,20,9,1,2,3,92.584
8849,883,4,6,3,3,1,92.878
8850,883,4,6,3,3,2,93.316
8851,883,4,6,3,3,3,92.667
8852,883,1,131,10,4,1,93.49799999999999
8853,883,1,131,10,4,2,93.346
8854,883,1,131,10,4,3,92.762
8855,883,17,9,2,5,1,93.96600000000001
8856,883,17,9,2,5,2,93.098
8857,883,17,9,2,5,3,93.078
8858,883,13,6,4,6,1,93.78
8859,883,13,6,4,6,2,93.358
8860,883,13,6,4,6,3,93.207
8861,883,814,10,14,7,1,93.762
8862,883,814,10,14,7,2,93.33500000000001
8863,883,814,10,14,7,3,93.235
8864,883,16,10,15,8,1,94.048
8865,883,16,10,15,8,2,93.378
8866,883,16,10,15,8,3,93.24600000000001
8867,883,8,208,7,9,1,93.827
8868,883,8,208,7,9,2,93.146
8869,883,8,208,7,9,3,93.327
8870,883,18,1,5,10,1,94.071
8871,883,18,1,5,10,2,93.702
8872,883,154,208,8,11,1,93.49799999999999
8873,883,154,208,8,11,2,93.762
8874,883,815,1,6,12,1,94.31
8875,883,815,1,6,12,2,93.914
8876,883,817,5,19,13,1,94.12
8877,883,817,5,19,13,2,93.97399999999999
8878,883,807,15,11,14,1,94.40899999999999
8879,883,807,15,11,14,2,93.976
8880,883,822,3,17,15,1,94.425
8881,883,822,3,17,15,2,94.10499999999999
8882,883,818,5,18,16,1,94.314
8883,883,818,5,18,16,2,94.28399999999999
8884,883,813,3,16,17,1,94.425
8885,883,821,15,12,18,1,94.72999999999999
8886,883,819,207,20,19,1,95.283
8887,883,824,206,22,20,1,96.178
8888,883,823,207,21,21,1,96.304
8889,883,820,206,23,22,1,96.476
8890,884,3,131,9,1,1,81.913
8891,884,3,131,9,1,2,81.776
8892,884,3,131,9,1,3,80.718
8893,884,1,131,10,2,1,81.72800000000001
8894,884,1,131,10,2,2,81.001
8895,884,1,131,10,2,3,80.97200000000001
8896,884,20,9,1,3,1,82.158
8897,884,20,9,1,3,2,81.602
8898,884,20,9,1,3,3,81.054
8899,884,8,208,7,4,1,82.21000000000001
8900,884,8,208,7,4,2,81.676
8901,884,8,208,7,4,3,81.17699999999999
8902,884,4,6,3,5,1,82.264
8903,884,4,6,3,5,2,81.646
8904,884,4,6,3,5,3,81.218
8905,884,13,6,4,6,1,82.492
8906,884,13,6,4,6,2,81.97800000000001
8907,884,13,6,4,6,3,81.219
8908,884,154,208,8,7,1,82.613
8909,884,154,208,8,7,2,81.998
8910,884,154,208,8,7,3,81.30799999999999
8911,884,17,9,2,8,1,82.342
8912,884,17,9,2,8,2,81.718
8913,884,17,9,2,8,3,81.57
8914,884,815,1,6,9,1,83.116
8915,884,815,1,6,9,2,81.78999999999999
8916,884,815,1,6,9,3,82.069
8917,884,814,10,14,10,1,82.663
8918,884,814,10,14,10,2,82.019
8919,884,814,10,14,10,3,82.233
8920,884,817,5,19,11,1,82.905
8921,884,817,5,19,11,2,82.127
8922,884,818,5,18,12,1,82.775
8923,884,818,5,18,12,2,82.166
8924,884,16,10,15,13,1,82.952
8925,884,16,10,15,13,2,82.346
8926,884,18,1,5,14,1,83.166
8927,884,18,1,5,14,2,82.355
8928,884,807,15,11,15,1,83.05799999999999
8929,884,807,15,11,15,2,82.389
8930,884,821,15,12,16,1,83.218
8931,884,821,15,12,16,2,82.793
8932,884,822,3,17,17,1,83.26
8933,884,813,3,16,18,1,83.318
8934,884,823,207,21,19,1,84.661
8935,884,824,206,22,20,1,84.713
8936,884,820,206,23,21,1,84.996
8937,884,819,207,20,22,1,85.07
8938,885,3,131,9,1,1,84.62
8939,885,3,131,9,1,2,76.135
8940,885,3,131,9,1,3,73.876
8941,885,1,131,10,2,1,83.779
8942,885,1,131,10,2,2,76.265
8943,885,1,131,10,2,3,73.967
8944,885,20,9,1,3,1,84.243
8945,885,20,9,1,3,2,75.988
8946,885,20,9,1,3,3,73.98
8947,885,17,9,2,4,1,85.352
8948,885,17,9,2,4,2,77.322
8949,885,17,9,2,4,3,74.181
8950,885,8,208,7,5,1,85.83500000000001
8951,885,8,208,7,5,2,76.03999999999999
8952,885,8,208,7,5,3,74.822
8953,885,4,6,3,6,1,83.712
8954,885,4,6,3,6,2,76.51
8955,885,4,6,3,6,3,74.824
8956,885,815,1,6,7,1,84.682
8957,885,815,1,6,7,2,77.748
8958,885,815,1,6,7,3,75.138
8959,885,16,10,15,8,1,85.108
8960,885,16,10,15,8,2,77.261
8961,885,16,10,15,8,3,75.383
8962,885,18,1,5,9,1,83.744
8963,885,18,1,5,9,2,77.42
8964,885,18,1,5,9,3,75.647
8965,885,818,5,18,10,1,83.699
8966,885,818,5,18,10,2,77.623
8967,885,818,5,18,10,3,75.703
8968,885,807,15,11,11,1,85.547
8969,885,807,15,11,11,2,78.331
8970,885,817,5,19,12,1,84.852
8971,885,817,5,19,12,2,78.344
8972,885,154,208,8,13,1,83.738
8973,885,154,208,8,13,2,78.60300000000001
8974,885,822,3,17,14,1,84.681
8975,885,822,3,17,14,2,79.077
8976,885,823,207,21,15,1,86.095
8977,885,823,207,21,15,2,79.408
8978,885,813,3,16,16,1,83.452
8979,885,813,3,16,16,2,81.688
8980,885,814,10,14,17,1,86.322
8981,885,819,207,20,18,1,86.633
8982,885,821,15,12,19,1,86.917
8983,885,820,206,23,20,1,87.303
8984,886,20,9,1,1,1,82.318
8985,886,20,9,1,1,2,88.166
8986,886,20,9,1,1,3,85.425
8987,886,1,131,10,2,1,83.801
8988,886,1,131,10,2,2,87.649
8989,886,1,131,10,2,3,85.512
8990,886,822,3,17,3,1,83.446
8991,886,822,3,17,3,2,88.419
8992,886,822,3,17,3,3,85.89699999999999
8993,886,3,131,9,4,1,83.84
8994,886,3,131,9,4,2,88.42
8995,886,3,131,9,4,3,86.008
8996,886,17,9,2,5,1,83.247
8997,886,17,9,2,5,2,88.145
8998,886,17,9,2,5,3,86.208
8999,886,4,6,3,6,1,83.224
9000,886,4,6,3,6,2,88.788
9001,886,4,6,3,6,3,86.504
9002,886,818,5,18,7,1,84.15899999999999
9003,886,818,5,18,7,2,88.527
9004,886,818,5,18,7,3,86.543
9005,886,16,10,15,8,1,84.551
9006,886,16,10,15,8,2,88.799
9007,886,16,10,15,8,3,87.348
9008,886,8,208,7,9,1,84.451
9009,886,8,208,7,9,2,88.667
9010,886,8,208,7,9,3,87.432
9011,886,817,5,19,10,1,84.77
9012,886,817,5,19,10,2,89.35900000000001
9013,886,817,5,19,10,3,87.946
9014,886,807,15,11,11,1,83.899
9015,886,807,15,11,11,2,89.435
9016,886,815,1,6,12,1,84.176
9017,886,815,1,6,12,2,89.761
9018,886,813,3,16,13,1,84.776
9019,886,813,3,16,13,2,89.917
9020,886,18,1,5,14,1,84.021
9021,886,18,1,5,14,2,90.068
9022,886,821,15,12,15,1,84.408
9023,886,821,15,12,15,2,90.315
9024,886,13,6,4,16,1,83.735
9025,886,13,6,4,16,2,90.354
9026,886,814,10,14,17,1,84.908
9027,886,819,207,20,18,1,85.626
9028,886,154,208,8,19,1,85.71600000000001
9029,886,824,206,22,20,1,86.508
9030,886,820,206,23,21,1,87.062
9031,886,823,207,21,22,1,87.11
9032,887,1,131,10,1,1,90.995
9033,887,1,131,10,1,2,91.224
9034,887,1,131,10,1,3,89.607
9035,887,3,131,9,2,1,91.355
9036,887,3,131,9,2,2,91.02799999999999
9037,887,3,131,9,2,3,90.059
9038,887,20,9,1,3,1,91.559
9039,887,20,9,1,3,2,90.99
9040,887,20,9,1,3,3,90.211
9041,887,17,9,2,4,1,91.605
9042,887,17,9,2,4,2,91.002
9043,887,17,9,2,4,3,90.22
9044,887,814,10,14,5,1,92.062
9045,887,814,10,14,5,2,91.291
9046,887,814,10,14,5,3,90.736
9047,887,817,5,19,6,1,92.09700000000001
9048,887,817,5,19,6,2,91.182
9049,887,817,5,19,6,3,90.757
9050,887,16,10,15,7,1,92.00200000000001
9051,887,16,10,15,7,2,91.09700000000001
9052,887,16,10,15,7,3,90.908
9053,887,154,208,8,8,1,91.46600000000001
9054,887,154,208,8,8,2,91.53
9055,887,154,208,8,8,3,90.955
9056,887,8,208,7,9,1,91.4
9057,887,8,208,7,9,2,91.592
9058,887,8,208,7,9,3,90.962
9059,887,4,6,3,10,1,92.26599999999999
9060,887,4,6,3,10,2,91.387
9061,887,4,6,3,10,3,90.979
9062,887,18,1,5,11,1,91.979
9063,887,18,1,5,11,2,91.649
9064,887,13,6,4,12,1,92.241
9065,887,13,6,4,12,2,91.779
9066,887,818,5,18,13,1,92.10499999999999
9067,887,818,5,18,13,2,91.785
9068,887,815,1,6,14,1,91.953
9069,887,815,1,6,14,2,92.082
9070,887,807,15,11,15,1,92.168
9071,887,807,15,11,15,2,92.211
9072,887,813,3,16,16,1,92.512
9073,887,813,3,16,16,2,92.35900000000001
9074,887,822,3,17,17,1,92.664
9075,887,821,15,12,18,1,92.666
9076,887,819,207,20,19,1,93.866
9077,887,824,206,22,20,1,94.108
9078,887,823,207,21,21,1,95.481
9079,887,820,206,23,22,1,95.858
9080,888,1,131,10,1,1,91.131
9081,888,1,131,10,1,2,90.152
9082,888,1,131,10,1,3,89.398
9083,888,20,9,1,2,1,91.269
9084,888,20,9,1,2,2,89.992
9085,888,20,9,1,2,3,89.501
9086,888,17,9,2,3,1,91.428
9087,888,17,9,2,3,2,90.217
9088,888,17,9,2,3,3,89.608
9089,888,8,208,7,4,1,90.676
9090,888,8,208,7,4,2,89.852
9091,888,8,208,7,4,3,89.892
9092,888,154,208,8,5,1,91.242
9093,888,154,208,8,5,2,90.005
9094,888,154,208,8,5,3,89.959
9095,888,817,5,19,6,1,91.081
9096,888,817,5,19,6,2,90.223
9097,888,817,5,19,6,3,90.52799999999999
9098,888,13,6,4,7,1,90.547
9099,888,13,6,4,7,2,89.825
9100,888,13,6,4,7,3,91.126
9101,888,4,6,3,8,1,90.709
9102,888,4,6,3,8,2,89.962
9103,888,4,6,3,8,3,91.209
9104,888,18,1,5,9,1,91.181
9105,888,18,1,5,9,2,90.269
9106,888,807,15,11,10,1,91.132
9107,888,807,15,11,10,2,90.231
9108,888,3,131,9,11,1,91.322
9109,888,3,131,9,11,2,90.326
9110,888,814,10,14,12,1,91.322
9111,888,814,10,14,12,2,90.697
9112,888,815,1,6,13,1,91.498
9113,888,815,1,6,13,2,90.93299999999999
9114,888,821,15,12,14,1,91.681
9115,888,821,15,12,14,2,91.01
9116,888,16,10,15,15,1,91.32
9117,888,16,10,15,15,2,91.01
9118,888,818,5,18,16,1,91.629
9119,888,818,5,18,16,2,91.104
9120,888,822,3,17,17,1,91.693
9121,888,813,3,16,18,1,91.707
9122,888,819,207,20,19,1,92.937
9123,888,824,206,22,20,1,93.063
9124,888,823,207,21,21,1,93.73400000000001
9125,888,820,206,23,22,1,94.098
9126,890,1,131,10,1,1,80.363
9127,890,1,131,10,1,2,79.862
9128,890,1,131,10,1,3,79.388
9129,890,20,9,1,2,1,80.646
9130,890,20,9,1,2,2,79.992
9131,890,20,9,1,2,3,79.426
9132,890,154,208,8,3,1,80.447
9133,890,154,208,8,3,2,80.101
9134,890,154,208,8,3,3,79.595
9135,890,3,131,9,4,1,80.35
9136,890,3,131,9,4,2,79.77799999999999
9137,890,3,131,9,4,3,79.72
9138,890,4,6,3,5,1,80.652
9139,890,4,6,3,5,2,80.18299999999999
9140,890,4,6,3,5,3,79.791
9141,890,8,208,7,6,1,80.867
9142,890,8,208,7,6,2,80.243
9143,890,8,208,7,6,3,79.851
9144,890,13,6,4,7,1,81.004
9145,890,13,6,4,7,2,80.46000000000001
9146,890,13,6,4,7,3,79.929
9147,890,817,5,19,8,1,81.181
9148,890,817,5,19,8,2,80.527
9149,890,817,5,19,8,3,80.641
9150,890,815,1,6,9,1,81.612
9151,890,815,1,6,9,2,80.545
9152,890,815,1,6,9,3,82.398
9153,890,17,9,2,10,1,81.264
9154,890,17,9,2,10,2,80.503
9155,890,16,10,15,11,1,81.471
9156,890,16,10,15,11,2,80.569
9157,890,807,15,11,12,1,81.02799999999999
9158,890,807,15,11,12,2,80.58
9159,890,18,1,5,13,1,81.131
9160,890,18,1,5,13,2,80.777
9161,890,818,5,18,14,1,81.345
9162,890,818,5,18,14,2,81.029
9163,890,813,3,16,15,1,80.816
9164,890,813,3,16,15,2,81.133
9165,890,822,3,17,16,1,81.135
9166,890,822,3,17,16,2,81.219
9167,890,821,15,12,17,1,81.724
9168,890,814,10,14,18,1,82.043
9169,890,819,207,20,19,1,83.007
9170,890,823,207,21,20,1,83.333
9171,890,824,206,22,21,1,83.787
9172,890,820,206,23,22,1,83.997
9173,891,1,131,10,1,1,120.368
9174,891,1,131,10,1,2,109.06700000000001
9175,891,1,131,10,1,3,121.012
9176,891,20,9,1,2,1,121.863
9177,891,20,9,1,2,2,108.646
9178,891,20,9,1,2,3,121.2
9179,891,17,9,2,3,1,121.597
9180,891,17,9,2,3,2,108.64099999999999
9181,891,17,9,2,3,3,121.325
9182,891,3,131,9,4,1,121.099
9183,891,3,131,9,4,2,108.55199999999999
9184,891,3,131,9,4,3,122.251
9185,891,814,10,14,5,1,122.338
9186,891,814,10,14,5,2,108.925
9187,891,814,10,14,5,3,122.332
9188,891,18,1,5,6,1,121.301
9189,891,18,1,5,6,2,108.64099999999999
9190,891,18,1,5,6,3,123.075
9191,891,154,208,8,7,1,122.476
9192,891,154,208,8,7,2,108.649
9193,891,154,208,8,7,3,123.081
9194,891,8,208,7,8,1,121.151
9195,891,8,208,7,8,2,108.29599999999999
9196,891,8,208,7,8,3,123.39
9197,891,4,6,3,9,1,120.19
9198,891,4,6,3,9,2,108.309
9199,891,4,6,3,9,3,123.482
9200,891,13,6,4,10,1,121.462
9201,891,13,6,4,10,2,109.02000000000001
9202,891,13,6,4,10,3,124.059
9203,891,807,15,11,11,1,121.712
9204,891,807,15,11,11,2,109.088
9205,891,16,10,15,12,1,122.749
9206,891,16,10,15,12,2,109.10300000000001
9207,891,815,1,6,13,1,122.425
9208,891,815,1,6,13,2,109.304
9209,891,823,207,21,14,1,120.564
9210,891,823,207,21,14,2,112.036
9211,891,824,206,22,15,1,122.11
9212,891,824,206,22,15,2,112.563
9213,891,820,206,23,16,1,122.948
9214,891,820,206,23,16,2,112.762
9215,891,813,3,16,17,1,123.072
9216,891,818,5,18,18,1,123.3
9217,891,817,5,19,19,1,123.31700000000001
9218,891,822,3,17,20,1,123.432
9219,891,821,15,12,21,1,124.324
9220,891,819,207,20,22,1,127.384
9221,892,20,9,1,1,1,84.319
9222,892,20,9,1,1,2,83.977
9223,892,20,9,1,1,3,83.755
9224,892,17,9,2,2,1,84.923
9225,892,17,9,2,2,2,84.263
9226,892,17,9,2,2,3,83.968
9227,892,807,15,11,3,1,84.776
9228,892,807,15,11,3,2,84.305
9229,892,807,15,11,3,3,84.065
9230,892,13,6,4,4,1,84.95
9231,892,13,6,4,4,2,84.479
9232,892,13,6,4,4,3,84.132
9233,892,4,6,3,5,1,84.661
9234,892,4,6,3,5,2,84.227
9235,892,4,6,3,5,3,84.142
9236,892,3,131,9,6,1,84.527
9237,892,3,131,9,6,2,84.393
9238,892,3,131,9,6,3,84.19200000000001
9239,892,817,5,19,7,1,84.655
9240,892,817,5,19,7,2,84.28999999999999
9241,892,817,5,19,7,3,84.209
9242,892,815,1,6,8,1,84.635
9243,892,815,1,6,8,2,84.592
9244,892,815,1,6,8,3,84.502
9245,892,18,1,5,9,1,84.739
9246,892,18,1,5,9,2,84.563
9247,892,18,1,5,9,3,84.515
9248,892,818,5,18,10,1,84.63
9249,892,818,5,18,10,2,84.575
9250,892,818,5,18,10,3,88.05
9251,892,8,208,7,11,1,84.819
9252,892,8,208,7,11,2,84.61
9253,892,1,131,10,12,1,84.589
9254,892,1,131,10,12,2,84.803
9255,892,154,208,8,13,1,84.737
9256,892,154,208,8,13,2,84.848
9257,892,16,10,15,14,1,85.03
9258,892,16,10,15,14,2,84.932
9259,892,813,3,16,15,1,84.905
9260,892,813,3,16,15,2,85.011
9261,892,814,10,14,16,1,85.009
9262,892,814,10,14,16,2,85.077
9263,892,821,15,12,17,1,85.226
9264,892,822,3,17,18,1,85.291
9265,892,823,207,21,19,1,86.406
9266,892,819,207,20,20,1,86.563
9267,892,824,206,22,21,1,87.08500000000001
9268,892,820,206,23,22,1,87.48
9269,893,20,9,1,1,1,105.376
9270,893,20,9,1,1,2,102.905
9271,893,20,9,1,1,3,102.84100000000001
9272,893,3,131,9,2,1,105.208
9273,893,3,131,9,2,2,103.892
9274,893,3,131,9,2,3,102.932
9275,893,154,208,8,3,1,105.851
9276,893,154,208,8,3,2,103.957
9277,893,154,208,8,3,3,103.05799999999999
9278,893,17,9,2,4,1,105.271
9279,893,17,9,2,4,2,103.27199999999999
9280,893,17,9,2,4,3,103.152
9281,893,1,131,10,5,1,104.196
9282,893,1,131,10,5,2,103.92
9283,893,1,131,10,5,3,103.25399999999999
9284,893,13,6,4,6,1,105.658
9285,893,13,6,4,6,2,104.376
9286,893,13,6,4,6,3,103.89
9287,893,4,6,3,7,1,105.11500000000001
9288,893,4,6,3,7,2,104.15299999999999
9289,893,4,6,3,7,3,103.938
9290,893,18,1,5,8,1,105.009
9291,893,18,1,5,8,2,104.497
9292,893,18,1,5,8,3,104.282
9293,893,817,5,19,9,1,105.37899999999999
9294,893,817,5,19,9,2,104.407
9295,893,817,5,19,9,3,104.439
9296,893,821,15,12,10,1,105.483
9297,893,821,15,12,10,2,104.245
9298,893,807,15,11,11,1,105.381
9299,893,807,15,11,11,2,104.555
9300,893,818,5,18,12,1,105.65700000000001
9301,893,818,5,18,12,2,104.588
9302,893,8,208,7,13,1,105.52199999999999
9303,893,8,208,7,13,2,104.658
9304,893,815,1,6,14,1,105.164
9305,893,815,1,6,14,2,104.75200000000001
9306,893,16,10,15,15,1,105.96000000000001
9307,893,16,10,15,15,2,105.185
9308,893,822,3,17,16,1,105.982
9309,893,822,3,17,16,2,105.388
9310,893,814,10,14,17,1,106.12100000000001
9311,893,813,3,16,18,1,106.619
9312,893,819,207,20,19,1,108.11099999999999
9313,893,823,207,21,20,1,108.32
9314,893,824,206,22,21,1,108.83
9315,893,820,206,23,22,1,108.93
9316,894,20,9,1,1,1,98.68299999999999
9317,894,20,9,1,1,2,97.569
9318,894,20,9,1,1,3,97.202
9319,894,1,131,10,2,1,98.574
9320,894,1,131,10,2,2,97.824
9321,894,1,131,10,2,3,97.42
9322,894,17,9,2,3,1,99.138
9323,894,17,9,2,3,2,97.84
9324,894,17,9,2,3,3,97.464
9325,894,154,208,8,4,1,99.065
9326,894,154,208,8,4,2,98.076
9327,894,154,208,8,4,3,97.531
9328,894,3,131,9,5,1,98.418
9329,894,3,131,9,5,2,98.031
9330,894,3,131,9,5,3,97.679
9331,894,4,6,3,6,1,98.52000000000001
9332,894,4,6,3,6,2,97.97800000000001
9333,894,4,6,3,6,3,98.038
9334,894,13,6,4,7,1,98.884
9335,894,13,6,4,7,2,98.295
9336,894,13,6,4,7,3,98.223
9337,894,807,15,11,8,1,98.42699999999999
9338,894,807,15,11,8,2,97.913
9339,894,807,15,11,8,3,98.237
9340,894,821,15,12,9,1,98.725
9341,894,821,15,12,9,2,98.327
9342,894,821,15,12,9,3,98.405
9343,894,8,208,7,10,1,98.34100000000001
9344,894,8,208,7,10,2,98.181
9345,894,8,208,7,10,3,98.822
9346,894,815,1,6,11,1,99.049
9347,894,815,1,6,11,2,98.362
9348,894,18,1,5,12,1,98.882
9349,894,18,1,5,12,2,98.36500000000001
9350,894,817,5,19,13,1,98.525
9351,894,817,5,19,13,2,98.417
9352,894,16,10,15,14,1,98.988
9353,894,16,10,15,14,2,98.431
9354,894,814,10,14,15,1,99.185
9355,894,814,10,14,15,2,98.718
9356,894,818,5,18,16,1,99.075
9357,894,818,5,18,16,2,98.781
9358,894,822,3,17,17,1,99.47
9359,894,813,3,16,18,1,99.987
9360,894,819,207,20,19,1,100.864
9361,894,823,207,21,20,1,100.87100000000001
9362,894,824,206,22,21,1,101.169
9363,894,820,206,23,22,1,101.322
9364,895,17,9,2,1,1,92.271
9365,895,17,9,2,1,2,91.513
9366,895,17,9,2,1,3,90.91499999999999
9367,895,20,9,1,2,1,92.39699999999999
9368,895,20,9,1,2,2,91.28999999999999
9369,895,20,9,1,2,3,91.089
9370,895,1,131,10,3,1,92.34
9371,895,1,131,10,3,2,91.636
9372,895,1,131,10,3,3,91.253
9373,895,154,208,8,4,1,91.824
9374,895,154,208,8,4,2,91.565
